Id Localidad,Nombre,Id Provincia,Nombre_Normalizado,ZonaId,Descripcion
11268,BARRIO ROSARIO SUD,2,BARRIO ROSARIO SUD,2,2 - BUENOS AIRES
11269,BARRIO SAN BLAS,2,BARRIO SAN BLAS,2,2 - BUENOS AIRES
11270,"BARRIO SAN MARTIN ,PARTIDO BAH",2,"BARRIO SAN MARTIN ,PARTIDO BAH",2,2 - BUENOS AIRES
11271,"BARRIO SAN ROQUE ,PARTIDO BAHI",2,"BARRIO SAN ROQUE ,PARTIDO BAHI",2,2 - BUENOS AIRES
11272,"BARRIO TIRO FEDERAL ,PARTIDO B",2,"BARRIO TIRO FEDERAL ,PARTIDO B",2,2 - BUENOS AIRES
11273,BARRIO VILLA MUNIZ,2,BARRIO VILLA MUNIZ,2,2 - BUENOS AIRES
11274,"BARRIO VISTA ALEGRE ,PARTIDO B",2,"BARRIO VISTA ALEGRE ,PARTIDO B",2,2 - BUENOS AIRES
11275,"BELLA VISTA ,PARTIDO BAHIA BLA",2,"BELLA VISTA ,PARTIDO BAHIA BLA",2,2 - BUENOS AIRES
11276,BORDEU,2,BORDEU,2,2 - BUENOS AIRES
11277,CORONEL MALDONADO,2,CORONEL MALDONADO,2,2 - BUENOS AIRES
11278,PUERTO GALVAN,2,PUERTO GALVAN,2,2 - BUENOS AIRES
11279,VILLA BUENOS AIRES,2,VILLA BUENOS AIRES,2,2 - BUENOS AIRES
11280,VILLA CERRITO,2,VILLA CERRITO,2,2 - BUENOS AIRES
11281,VILLA DELFINA,2,VILLA DELFINA,2,2 - BUENOS AIRES
11282,VILLA DOMINGO PRONSATO,2,VILLA DOMINGO PRONSATO,2,2 - BUENOS AIRES
11283,VILLA FLORESTA,2,VILLA FLORESTA,2,2 - BUENOS AIRES
11284,"VILLA ITALIA ,BAHIA BLANCA, PT",2,"VILLA ITALIA ,BAHIA BLANCA, PT",2,2 - BUENOS AIRES
11285,VILLA LIBRES,2,VILLA LIBRES,2,2 - BUENOS AIRES
11286,VILLA LORETO,2,VILLA LORETO,2,2 - BUENOS AIRES
11287,VILLA NOCITO,2,VILLA NOCITO,2,2 - BUENOS AIRES
11288,VILLA OBRERA,2,VILLA OBRERA,2,2 - BUENOS AIRES
11289,VILLA OLGA,2,VILLA OLGA,2,2 - BUENOS AIRES
11290,VILLA SANCHEZ ELIA,2,VILLA SANCHEZ ELIA,2,2 - BUENOS AIRES
11291,VILLA SOLDATI,2,VILLA SOLDATI,2,2 - BUENOS AIRES
11292,CALDERON,2,CALDERON,2,2 - BUENOS AIRES
11293,GALVAN,2,GALVAN,2,2 - BUENOS AIRES
11294,GRUNBEIN,2,GRUNBEIN,2,2 - BUENOS AIRES
11295,"KM. 11 ,APEADERO FCGR",2,"KM. 11 ,APEADERO FCGR",2,2 - BUENOS AIRES
11296,"KM. 9 SUD ,APEADERO FCGR",2,"KM. 9 SUD ,APEADERO FCGR",2,2 - BUENOS AIRES
11297,VILLA GENERAL ARIAS,2,VILLA GENERAL ARIAS,2,2 - BUENOS AIRES
11298,VILLA HARDING GREEN,2,VILLA HARDING GREEN,2,2 - BUENOS AIRES
11299,VILLA HERMINIA,2,VILLA HERMINIA,2,2 - BUENOS AIRES
11300,GARRO,2,GARRO,2,2 - BUENOS AIRES
11301,INGENIERO WHITE,2,INGENIERO WHITE,2,2 - BUENOS AIRES
11302,PUERTO BAHIA BLANCA,2,PUERTO BAHIA BLANCA,2,2 - BUENOS AIRES
11303,SPURR,2,SPURR,2,2 - BUENOS AIRES
11304,VILLA ROSAS,2,VILLA ROSAS,2,2 - BUENOS AIRES
11305,VILLA SERRA,2,VILLA SERRA,2,2 - BUENOS AIRES
11306,COLONIA LA MERCED,2,COLONIA LA MERCED,2,2 - BUENOS AIRES
11307,CUATREROS,2,CUATREROS,2,2 - BUENOS AIRES
11308,GENERAL CERRI,2,GENERAL CERRI,2,2 - BUENOS AIRES
11309,GENERAL DANIEL CERRI,2,GENERAL DANIEL CERRI,2,2 - BUENOS AIRES
11310,"KM. 666 ,APEADERO FCGR",2,"KM. 666 ,APEADERO FCGR",2,2 - BUENOS AIRES
11311,LA MERCED,2,LA MERCED,2,2 - BUENOS AIRES
11312,SAUCE CHICO,2,SAUCE CHICO,2,2 - BUENOS AIRES
11313,BASE AERONAVAL COMANDANTE ESPO,2,BASE AERONAVAL COMANDANTE ESPO,2,2 - BUENOS AIRES
11314,BALNEARIO,2,BALNEARIO,2,2 - BUENOS AIRES
11315,BARRIO CIUDAD ATLANTIDA,2,BARRIO CIUDAD ATLANTIDA,2,2 - BUENOS AIRES
11316,BARRIO EL CASTILLO,2,BARRIO EL CASTILLO,2,2 - BUENOS AIRES
11317,DESVIO SANDRINI,2,DESVIO SANDRINI,2,2 - BUENOS AIRES
11318,"KM. 652 ,APEADERO FCGR",2,"KM. 652 ,APEADERO FCGR",2,2 - BUENOS AIRES
11319,"LA MARTINA ,PUNTA ALTA, PTDO.",2,"LA MARTINA ,PUNTA ALTA, PTDO.",2,2 - BUENOS AIRES
11320,PEHUEN CO,2,PEHUEN CO,2,2 - BUENOS AIRES
11321,PUNTA ALTA,2,PUNTA ALTA,2,2 - BUENOS AIRES
11322,VILLA DEL MAR,2,VILLA DEL MAR,2,2 - BUENOS AIRES
11323,"VILLA LAURA,PUNTA ALTA,PTDO.CN",2,"VILLA LAURA,PUNTA ALTA,PTDO.CN",2,2 - BUENOS AIRES
11324,VILLA MAIO,2,VILLA MAIO,2,2 - BUENOS AIRES
11325,ISLA CATARELLI,2,ISLA CATARELLI,2,2 - BUENOS AIRES
11326,MUELLE PUERTO BELGRANO,2,MUELLE PUERTO BELGRANO,2,2 - BUENOS AIRES
11327,PUERTO BELGRANO,2,PUERTO BELGRANO,2,2 - BUENOS AIRES
11328,PUERTO ROSALES,2,PUERTO ROSALES,2,2 - BUENOS AIRES
11329,BATERIAS,2,BATERIAS,2,2 - BUENOS AIRES
11330,BAJO HONDO,2,BAJO HONDO,2,2 - BUENOS AIRES
11331,LA VIRGINIA,2,LA VIRGINIA,2,2 - BUENOS AIRES
11332,LAS OSCURAS,2,LAS OSCURAS,2,2 - BUENOS AIRES
11333,PASO MAYOR,2,PASO MAYOR,2,2 - BUENOS AIRES
11334,PUENTE LAS OSCURAS,2,PUENTE LAS OSCURAS,2,2 - BUENOS AIRES
11335,CHASICO,2,CHASICO,2,2 - BUENOS AIRES
11336,CHOIQUE,2,CHOIQUE,2,2 - BUENOS AIRES
11337,EL CORTA PIE,2,EL CORTA PIE,2,2 - BUENOS AIRES
11338,"EMPALME PIEDRA ECHADA ,APEADER",2,"EMPALME PIEDRA ECHADA ,APEADER",2,2 - BUENOS AIRES
11339,LOPEZ LECUBE,2,LOPEZ LECUBE,2,2 - BUENOS AIRES
11340,NUEVA ROMA,2,NUEVA ROMA,2,2 - BUENOS AIRES
11341,PELICURA,2,PELICURA,2,2 - BUENOS AIRES
11342,"PIEDRA ANCHA ,DESVIO",2,"PIEDRA ANCHA ,DESVIO",2,2 - BUENOS AIRES
11343,"PIEDRA ECHADA ,APEADERO FCGR",2,"PIEDRA ECHADA ,APEADERO FCGR",2,2 - BUENOS AIRES
11344,VENANCIO,2,VENANCIO,2,2 - BUENOS AIRES
11345,CABILDO,2,CABILDO,2,2 - BUENOS AIRES
11346,COCHRANE,2,COCHRANE,2,2 - BUENOS AIRES
11347,CORONEL FALCON,2,CORONEL FALCON,2,2 - BUENOS AIRES
11348,CORTI,2,CORTI,2,2 - BUENOS AIRES
11349,ESTOMBA,2,ESTOMBA,2,2 - BUENOS AIRES
11350,LA VITICOLA,2,LA VITICOLA,2,2 - BUENOS AIRES
11351,NAPOSTA,2,NAPOSTA,2,2 - BUENOS AIRES
11352,BERRAONDO,2,BERRAONDO,2,2 - BUENOS AIRES
11353,GENERAL RONDEAU,2,GENERAL RONDEAU,2,2 - BUENOS AIRES
11354,LA POCHOLA,2,LA POCHOLA,2,2 - BUENOS AIRES
11355,SAN GERMAN,2,SAN GERMAN,2,2 - BUENOS AIRES
11356,LA COLORADA CHICA,2,LA COLORADA CHICA,2,2 - BUENOS AIRES
11357,VILLA IRIS,2,VILLA IRIS,2,2 - BUENOS AIRES
11358,ESTELA,2,ESTELA,2,2 - BUENOS AIRES
11359,RIVADEO,2,RIVADEO,2,2 - BUENOS AIRES
11360,17 DE AGOSTO,2,17 DE AGOSTO,2,2 - BUENOS AIRES
11361,FELIPE SOLA,2,FELIPE SOLA,2,2 - BUENOS AIRES
11362,GLORIALDO,2,GLORIALDO,2,2 - BUENOS AIRES
11363,MEDANOS,2,MEDANOS,2,2 - BUENOS AIRES
11364,CABEZA DE BUEY,2,CABEZA DE BUEY,2,2 - BUENOS AIRES
11365,COLONIA OCAMPO,2,COLONIA OCAMPO,2,2 - BUENOS AIRES
11366,"GRACIARENA ,NICOLAS LEVALLE, P",2,"GRACIARENA ,NICOLAS LEVALLE, P",2,2 - BUENOS AIRES
11367,LA GLEVA,2,LA GLEVA,2,2 - BUENOS AIRES
11368,"LA MASCOTA ,PTDO. VILLARINO",2,"LA MASCOTA ,PTDO. VILLARINO",2,2 - BUENOS AIRES
11369,LAGUNA CHASICO,2,LAGUNA CHASICO,2,2 - BUENOS AIRES
11370,LAGUNA CHOLITO,2,LAGUNA CHOLITO,2,2 - BUENOS AIRES
11371,LAS ESCOBAS,2,LAS ESCOBAS,2,2 - BUENOS AIRES
11372,MASCOTA,2,MASCOTA,2,2 - BUENOS AIRES
11373,NICOLAS LEVALLE,2,NICOLAS LEVALLE,2,2 - BUENOS AIRES
11374,PASO CRAMER,2,PASO CRAMER,2,2 - BUENOS AIRES
11375,SALINAS CHICAS,2,SALINAS CHICAS,2,2 - BUENOS AIRES
11376,COLONIA 43,2,COLONIA 43,2,2 - BUENOS AIRES
11377,COLONIA JUAN COUSTE,2,COLONIA JUAN COUSTE,2,2 - BUENOS AIRES
11378,COLONIA LA CATALINA,2,COLONIA LA CATALINA,2,2 - BUENOS AIRES
11379,JUAN COUSTE,2,JUAN COUSTE,2,2 - BUENOS AIRES
11380,LA BLANCA,2,LA BLANCA,2,2 - BUENOS AIRES
11381,LA CATALINA,2,LA CATALINA,2,2 - BUENOS AIRES
11382,LA CELINA,2,LA CELINA,2,2 - BUENOS AIRES
11383,LA EVA,2,LA EVA,2,2 - BUENOS AIRES
11384,LA SOMBRA,2,LA SOMBRA,2,2 - BUENOS AIRES
11385,MONTES DE OCA,2,MONTES DE OCA,2,2 - BUENOS AIRES
11386,"SAN EMILIO ,ALGARROBO, PTDO. V",2,"SAN EMILIO ,ALGARROBO, PTDO. V",2,2 - BUENOS AIRES
11387,"SAN JOSE ,ALGARROBO, PTDO. PUA",2,"SAN JOSE ,ALGARROBO, PTDO. PUA",2,2 - BUENOS AIRES
11388,COLONIA BARGA,2,COLONIA BARGA,2,2 - BUENOS AIRES
11389,COLONIA EL GUANACO,2,COLONIA EL GUANACO,2,2 - BUENOS AIRES
11390,COLONIA LA GRACIELA,2,COLONIA LA GRACIELA,2,2 - BUENOS AIRES
11391,COLONIA LOS ALAMOS,2,COLONIA LOS ALAMOS,2,2 - BUENOS AIRES
11392,COLONIA TAPATTA,2,COLONIA TAPATTA,2,2 - BUENOS AIRES
11393,HILARIO ASCASUBI,2,HILARIO ASCASUBI,2,2 - BUENOS AIRES
11394,JUAN A. PRADERE,2,JUAN A. PRADERE,2,2 - BUENOS AIRES
11395,OMBUCTA,2,OMBUCTA,2,2 - BUENOS AIRES
11396,PASO ALSINA,2,PASO ALSINA,2,2 - BUENOS AIRES
11397,PUERTO COLOMA,2,PUERTO COLOMA,2,2 - BUENOS AIRES
11398,SAN ADOLIO,2,SAN ADOLIO,2,2 - BUENOS AIRES
11399,COLONIA MONTE LA PLATA,2,COLONIA MONTE LA PLATA,2,2 - BUENOS AIRES
11400,COLONIA PUEBLO RUSO,2,COLONIA PUEBLO RUSO,2,2 - BUENOS AIRES
11401,"EL PARAISO ,TENIENTE ORIGONE,",2,"EL PARAISO ,TENIENTE ORIGONE,",2,2 - BUENOS AIRES
11402,"KM. 697 ,APEADERO FCGR",2,"KM. 697 ,APEADERO FCGR",2,2 - BUENOS AIRES
11403,LA CELIA,2,LA CELIA,2,2 - BUENOS AIRES
11404,MONTE LA PLATA,2,MONTE LA PLATA,2,2 - BUENOS AIRES
11405,TENIENTE ORIGONE,2,TENIENTE ORIGONE,2,2 - BUENOS AIRES
11406,"EL RINCON ,MAYOR BURATOVICH, P",2,"EL RINCON ,MAYOR BURATOVICH, P",2,2 - BUENOS AIRES
11407,ISLA VERDE,2,ISLA VERDE,2,2 - BUENOS AIRES
11408,MAYOR BURATOVICH,2,MAYOR BURATOVICH,2,2 - BUENOS AIRES
11409,RADIOFARO EL RINCON,2,RADIOFARO EL RINCON,2,2 - BUENOS AIRES
11410,VILLA RIO CHICO,2,VILLA RIO CHICO,2,2 - BUENOS AIRES
11411,FORTIN MERCEDES,2,FORTIN MERCEDES,2,2 - BUENOS AIRES
11412,FORTIN VIEJO,2,FORTIN VIEJO,2,2 - BUENOS AIRES
11413,LAS ISLETAS,2,LAS ISLETAS,2,2 - BUENOS AIRES
11414,PEDRO LURO,2,PEDRO LURO,2,2 - BUENOS AIRES
11415,CAMPO LA LIMA,2,CAMPO LA LIMA,2,2 - BUENOS AIRES
11416,CORONEL DORREGO,2,CORONEL DORREGO,2,2 - BUENOS AIRES
11417,EL ZORRO,2,EL ZORRO,2,2 - BUENOS AIRES
11418,FARO,2,FARO,2,2 - BUENOS AIRES
11419,FARO RECALADA,2,FARO RECALADA,2,2 - BUENOS AIRES
11420,LA LUNA,2,LA LUNA,2,2 - BUENOS AIRES
11421,LA SIRENA,2,LA SIRENA,2,2 - BUENOS AIRES
11422,SAUCE GRANDE,2,SAUCE GRANDE,2,2 - BUENOS AIRES
11423,GIL,2,GIL,2,2 - BUENOS AIRES
11424,KM. 563,2,KM. 563,2,2 - BUENOS AIRES
11425,"LA AURORA ,NICOLAS DESCALZI, P",2,"LA AURORA ,NICOLAS DESCALZI, P",2,2 - BUENOS AIRES
11426,NICOLAS DESCALZI,2,NICOLAS DESCALZI,2,2 - BUENOS AIRES
11427,ZUBIAURRE,2,ZUBIAURRE,2,2 - BUENOS AIRES
11428,BALNEARIO MONTE HERMOSO,2,BALNEARIO MONTE HERMOSO,2,2 - BUENOS AIRES
11429,BALNEARIO SAUCE GRANDE,2,BALNEARIO SAUCE GRANDE,2,2 - BUENOS AIRES
11430,CALVO,2,CALVO,2,2 - BUENOS AIRES
11431,LA SOBERANA,2,LA SOBERANA,2,2 - BUENOS AIRES
11432,SAN ROMAN,2,SAN ROMAN,2,2 - BUENOS AIRES
11433,JOSE A. GUISASOLA,2,JOSE A. GUISASOLA,2,2 - BUENOS AIRES
11434,PARAJE LA AURORA,2,PARAJE LA AURORA,2,2 - BUENOS AIRES
11435,FORTIN CHACO,2,FORTIN CHACO,2,2 - BUENOS AIRES
11436,FUERTE ARGENTINO,2,FUERTE ARGENTINO,2,2 - BUENOS AIRES
11437,TORNQUIST,2,TORNQUIST,2,2 - BUENOS AIRES
11438,DUCOS,2,DUCOS,2,2 - BUENOS AIRES
11439,PTDO  SAAVEDRA,2,PTDO  SAAVEDRA,2,2 - BUENOS AIRES
11440,3 PICOS,2,3 PICOS,2,2 - BUENOS AIRES
11441,GARCIA DEL RIO,2,GARCIA DEL RIO,2,2 - BUENOS AIRES
11442,PTDO  TORNQUIST,2,PTDO  TORNQUIST,2,2 - BUENOS AIRES
11443,COLONIA SAN MARTIN,2,COLONIA SAN MARTIN,2,2 - BUENOS AIRES
11444,COLONIA SAN PEDRO,2,COLONIA SAN PEDRO,2,2 - BUENOS AIRES
11445,DUFAUR,2,DUFAUR,2,2 - BUENOS AIRES
11446,SAN MARTIN DE TOURS,2,SAN MARTIN DE TOURS,2,2 - BUENOS AIRES
11447,SALDUNGARAY,2,SALDUNGARAY,2,2 - BUENOS AIRES
11448,SIERRA DE LA VENTANA,2,SIERRA DE LA VENTANA,2,2 - BUENOS AIRES
11449,PIGUE,2,PIGUE,2,2 - BUENOS AIRES
11450,"ESPARTILLAR ,PARTIDO SAAVEDRA",2,"ESPARTILLAR ,PARTIDO SAAVEDRA",2,2 - BUENOS AIRES
11451,ARROYO CORTO,2,ARROYO CORTO,2,2 - BUENOS AIRES
11452,LA SAUDADE,2,LA SAUDADE,2,2 - BUENOS AIRES
11453,SAAVEDRA,2,SAAVEDRA,2,2 - BUENOS AIRES
11454,GOYENA,2,GOYENA,2,2 - BUENOS AIRES
11455,COLONIA DOCTOR GOBERNADOR UDAO,2,COLONIA DOCTOR GOBERNADOR UDAO,2,2 - BUENOS AIRES
11456,PUAN,2,PUAN,2,2 - BUENOS AIRES
11457,VIBORAS,2,VIBORAS,2,2 - BUENOS AIRES
11458,AZOPARDO,2,AZOPARDO,2,2 - BUENOS AIRES
11459,COLONIA EL PINCEN,2,COLONIA EL PINCEN,2,2 - BUENOS AIRES
11460,COLONIA HIPOLITO YRIGOYEN,2,COLONIA HIPOLITO YRIGOYEN,2,2 - BUENOS AIRES
11461,"COLONIA SANTA ROSA ,ALTA VISTA",2,"COLONIA SANTA ROSA ,ALTA VISTA",2,2 - BUENOS AIRES
11462,ERIZE,2,ERIZE,2,2 - BUENOS AIRES
11463,LAS VASCONGADAS,2,LAS VASCONGADAS,2,2 - BUENOS AIRES
11464,3 CUERVOS,2,3 CUERVOS,2,2 - BUENOS AIRES
11465,AVESTRUZ,2,AVESTRUZ,2,2 - BUENOS AIRES
11466,CANADA MARIANO,2,CANADA MARIANO,2,2 - BUENOS AIRES
11467,COLONIA LA VASCONGADA,2,COLONIA LA VASCONGADA,2,2 - BUENOS AIRES
11468,DARREGUEIRA,2,DARREGUEIRA,2,2 - BUENOS AIRES
11469,CAMPO DEL NORTE AMERICANO,2,CAMPO DEL NORTE AMERICANO,2,2 - BUENOS AIRES
11470,CAMPO LA ZULEMA,2,CAMPO LA ZULEMA,2,2 - BUENOS AIRES
11471,CAMPO LOS AROMOS,2,CAMPO LOS AROMOS,2,2 - BUENOS AIRES
11472,CAMPO SAN JUAN,2,CAMPO SAN JUAN,2,2 - BUENOS AIRES
11473,CANONIGO GORRITI,2,CANONIGO GORRITI,2,2 - BUENOS AIRES
11474,COLONIA LA ESTELA,2,COLONIA LA ESTELA,2,2 - BUENOS AIRES
11475,COLONIA LA ESTRELLA,2,COLONIA LA ESTRELLA,2,2 - BUENOS AIRES
11476,COLONIA LAPIN,2,COLONIA LAPIN,2,2 - BUENOS AIRES
11477,COLONIA LEVEN,2,COLONIA LEVEN,2,2 - BUENOS AIRES
11478,COLONIA PHILLIPSON Nº 1,2,COLONIA PHILLIPSON No 1,2,2 - BUENOS AIRES
11479,COLONIA SANTA MARIANA,2,COLONIA SANTA MARIANA,2,2 - BUENOS AIRES
11480,COLONIA SAPIN,2,COLONIA SAPIN,2,2 - BUENOS AIRES
11481,DELFIN HUERGO,2,DELFIN HUERGO,2,2 - BUENOS AIRES
11482,ESTEBAN A. GASCON,2,ESTEBAN A. GASCON,2,2 - BUENOS AIRES
11483,"LA FLORIDA ,ESTEBAN A. GASCON,",2,"LA FLORIDA ,ESTEBAN A. GASCON,",2,2 - BUENOS AIRES
11484,LA ZULEMA,2,LA ZULEMA,2,2 - BUENOS AIRES
11485,MONTE FIORE,2,MONTE FIORE,2,2 - BUENOS AIRES
11486,PHILLIPPON,2,PHILLIPPON,2,2 - BUENOS AIRES
11487,"SAN ANTONIO ,ESTEBAN A. GASCON",2,"SAN ANTONIO ,ESTEBAN A. GASCON",2,2 - BUENOS AIRES
11488,SAN MIGUEL ARCANGEL,2,SAN MIGUEL ARCANGEL,2,2 - BUENOS AIRES
11489,VILLA MARGARITA,2,VILLA MARGARITA,2,2 - BUENOS AIRES
11490,VILLA SAN ANTONIO,2,VILLA SAN ANTONIO,2,2 - BUENOS AIRES
11491,BORDENAVE,2,BORDENAVE,2,2 - BUENOS AIRES
11492,LA ROSALIA,2,LA ROSALIA,2,2 - BUENOS AIRES
11493,ERIZO,2,ERIZO,2,2 - BUENOS AIRES
11494,PTDO  PUAN,2,PTDO  PUAN,2,2 - BUENOS AIRES
11495,BOCA DEL RIO NEGRO,2,BOCA DEL RIO NEGRO,2,2 - BUENOS AIRES
11496,CANADA QUERENCIA,2,CANADA QUERENCIA,2,2 - BUENOS AIRES
11497,CARMEN DE PATAGONES,2,CARMEN DE PATAGONES,2,2 - BUENOS AIRES
11498,EL BAGUAL,2,EL BAGUAL,2,2 - BUENOS AIRES
11499,FARO 2ª BARRANCA,2,FARO 2a BARRANCA,2,2 - BUENOS AIRES
11500,ISLA PANA,2,ISLA PANA,2,2 - BUENOS AIRES
11501,ISLA SAN MARTIN,2,ISLA SAN MARTIN,2,2 - BUENOS AIRES
11502,"LA MARGARITA ,CARMEN DE PATAGO",2,"LA MARGARITA ,CARMEN DE PATAGO",2,2 - BUENOS AIRES
11503,LA VARA,2,LA VARA,2,2 - BUENOS AIRES
11504,"LAGUNA DEL MONTE ,CARMEN DE PA",2,"LAGUNA DEL MONTE ,CARMEN DE PA",2,2 - BUENOS AIRES
11505,LAGUNA VARA,2,LAGUNA VARA,2,2 - BUENOS AIRES
11506,"LAS CORTADERAS ,CARMEN DE PATA",2,"LAS CORTADERAS ,CARMEN DE PATA",2,2 - BUENOS AIRES
11507,PASO LUCERO,2,PASO LUCERO,2,2 - BUENOS AIRES
11508,PATAGONES,2,PATAGONES,2,2 - BUENOS AIRES
11509,POZO CRESPO,2,POZO CRESPO,2,2 - BUENOS AIRES
11510,PUNTA RASA,2,PUNTA RASA,2,2 - BUENOS AIRES
11511,PUNTA RUBIA,2,PUNTA RUBIA,2,2 - BUENOS AIRES
11512,BAHIA SAN BLAS,2,BAHIA SAN BLAS,2,2 - BUENOS AIRES
11513,CARDENAL CAGLIERO,2,CARDENAL CAGLIERO,2,2 - BUENOS AIRES
11514,JOSE B. CASAS,2,JOSE B. CASAS,2,2 - BUENOS AIRES
11515,PUERTO WASSERMANN,2,PUERTO WASSERMANN,2,2 - BUENOS AIRES
11516,SALINA DE PIEDRA,2,SALINA DE PIEDRA,2,2 - BUENOS AIRES
11517,COLONIA LA CELINA,2,COLONIA LA CELINA,2,2 - BUENOS AIRES
11518,COLONIA MIGUEL ESTEVERENA,2,COLONIA MIGUEL ESTEVERENA,2,2 - BUENOS AIRES
11519,EMILIO LAMARCA,2,EMILIO LAMARCA,2,2 - BUENOS AIRES
11520,EMPORIO STROEDER,2,EMPORIO STROEDER,2,2 - BUENOS AIRES
11521,JARILLA,2,JARILLA,2,2 - BUENOS AIRES
11522,PUERTO 3 BONETES,2,PUERTO 3 BONETES,2,2 - BUENOS AIRES
11523,STROEDER,2,STROEDER,2,2 - BUENOS AIRES
11524,IGARZABAL,2,IGARZABAL,2,2 - BUENOS AIRES
11525,LOS POZOS,2,LOS POZOS,2,2 - BUENOS AIRES
11526,"VILLA ELENA ,VILLALONGA, PTDO.",2,"VILLA ELENA ,VILLALONGA, PTDO.",2,2 - BUENOS AIRES
11527,VILLALONGA,2,VILLALONGA,2,2 - BUENOS AIRES
13182,DEPTO PACLIN,3,DEPTO PACLIN,3,3 - CATAMARCA
13183,S.A.DE PACLIN,3,S.A.DE PACLIN,3,3 - CATAMARCA
13184,"AGUA AMARILLA, LA HOYADA, PART",3,"AGUA AMARILLA, LA HOYADA, PART",3,3 - CATAMARCA
13185,"AGUA AMARILLA, PUNTA DE BALAST",3,"AGUA AMARILLA, PUNTA DE BALAST",3,3 - CATAMARCA
13186,AMPAJANGO,3,AMPAJANGO,3,3 - CATAMARCA
13187,ANDALHUALA,3,ANDALHUALA,3,3 - CATAMARCA
13188,"BANDA, PARTIDO SANTA MARIA",3,"BANDA, PARTIDO SANTA MARIA",3,3 - CATAMARCA
13189,BARRIO EL RECREO,3,BARRIO EL RECREO,3,3 - CATAMARCA
13190,BARRIO LAMPASITO,3,BARRIO LAMPASITO,3,3 - CATAMARCA
13191,BARRIO MATADERO,3,BARRIO MATADERO,3,3 - CATAMARCA
13192,CAMPITOS,3,CAMPITOS,3,3 - CATAMARCA
13193,CARPINCHANGO,3,CARPINCHANGO,3,3 - CATAMARCA
13194,"CASA DE PIEDRA, PARTIDO SANTA",3,"CASA DE PIEDRA, PARTIDO SANTA",3,3 - CATAMARCA
13195,CERRILLOS,3,CERRILLOS,3,3 - CATAMARCA
13196,CHAFINAN,3,CHAFINAN,3,3 - CATAMARCA
13197,CHANAR PUNCO,3,CHANAR PUNCO,3,3 - CATAMARCA
13198,EL ARROYO,3,EL ARROYO,3,3 - CATAMARCA
13199,EL BALDE,3,EL BALDE,3,3 - CATAMARCA
13200,"EL CAJON, PARTIDO SANTA MARIA",3,"EL CAJON, PARTIDO SANTA MARIA",3,3 - CATAMARCA
13201,EL CALCHAQUI,3,EL CALCHAQUI,3,3 - CATAMARCA
13202,"EL CERRITO, SANTA MARIA, PARTI",3,"EL CERRITO, SANTA MARIA, PARTI",3,3 - CATAMARCA
13203,"EL DESMONTE, PARTIDO SANTA MAR",3,"EL DESMONTE, PARTIDO SANTA MAR",3,3 - CATAMARCA
13204,EL MEDANITO,3,EL MEDANITO,3,3 - CATAMARCA
13205,EL TESORO,3,EL TESORO,3,3 - CATAMARCA
13206,EL TRAPICHE,3,EL TRAPICHE,3,3 - CATAMARCA
13207,EL ZARZO,3,EL ZARZO,3,3 - CATAMARCA
13208,ENTRE RIOS,3,ENTRE RIOS,3,3 - CATAMARCA
13209,"ESTANCIA VIEJA, PUNTA DE BALAS",3,"ESTANCIA VIEJA, PUNTA DE BALAS",3,3 - CATAMARCA
13210,FAMABALASTRO,3,FAMABALASTRO,3,3 - CATAMARCA
13211,FAMATANCA,3,FAMATANCA,3,3 - CATAMARCA
13212,IAPES,3,IAPES,3,3 - CATAMARCA
13213,LA HOYADA,3,LA HOYADA,3,3 - CATAMARCA
13214,LA OLLADA,3,LA OLLADA,3,3 - CATAMARCA
13215,"LA PUNTILLA, CASA DE PIEDRA, P",3,"LA PUNTILLA, CASA DE PIEDRA, P",3,3 - CATAMARCA
13216,"LA QUEBRADA, LA HOYADA, PARTID",3,"LA QUEBRADA, LA HOYADA, PARTID",3,3 - CATAMARCA
13217,"LA QUEBRADA, SANTA MARIA, PART",3,"LA QUEBRADA, SANTA MARIA, PART",3,3 - CATAMARCA
13218,LA SOLEDAD,3,LA SOLEDAD,3,3 - CATAMARCA
13219,LAS MOJARRAS,3,LAS MOJARRAS,3,3 - CATAMARCA
13220,LORO HUASI,3,LORO HUASI,3,3 - CATAMARCA
13221,"LOS POZUELOS, PUNTA DE BALASTO",3,"LOS POZUELOS, PUNTA DE BALASTO",3,3 - CATAMARCA
13222,LOS SALTOS,3,LOS SALTOS,3,3 - CATAMARCA
13223,MEDANITO,3,MEDANITO,3,3 - CATAMARCA
13224,OVEJERIA,3,OVEJERIA,3,3 - CATAMARCA
13225,PAJANGUILLO,3,PAJANGUILLO,3,3 - CATAMARCA
13226,PALOMA YACO,3,PALOMA YACO,3,3 - CATAMARCA
13227,PIE DEL MEDANO,3,PIE DEL MEDANO,3,3 - CATAMARCA
13228,PUNTA DE BALASTO,3,PUNTA DE BALASTO,3,3 - CATAMARCA
13229,SAN ANTONIO DEL CAJON,3,SAN ANTONIO DEL CAJON,3,3 - CATAMARCA
13230,SAN JOSE NORTE,3,SAN JOSE NORTE,3,3 - CATAMARCA
13231,"SAN JOSE, PARTIDO SANTA MARIA",3,"SAN JOSE, PARTIDO SANTA MARIA",3,3 - CATAMARCA
13232,SANTA MARIA,3,SANTA MARIA,3,3 - CATAMARCA
13233,TOROYACO,3,TOROYACO,3,3 - CATAMARCA
13234,TOTORILLA,3,TOTORILLA,3,3 - CATAMARCA
